Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
294,,Sun Nov 07 10:10:27 EST 2021,ComparisonEnumerations.java,1636297827295,5161,5161,(F)1(I)12(R)1(I)10,0.9166666666666666,0.0,0.0,4.166666666666666,0.0,0.0,4.8,0.0,0.0,0.2,0.0,0.2,4.4,0.0,[]
295,,Sun Nov 07 10:10:32 EST 2021,ComparisonEnumerations.java,1636297832579,3827,3827,(I)7(R)3(I)15,0.88,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.0,7.333333333333333,0.0,[]
296,,Sun Nov 07 10:10:36 EST 2021,ComparisonEnumerations.java,1636297836594,6282,6282,(I)5(R)2(I)3(R)2(I)1(R)1(I)3(R)1(I)4(R)2(I)1,0.68,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,1.3333333333333333,2.8333333333333335,0.0,[]
297,,Sun Nov 07 10:10:43 EST 2021,ComparisonEnumerations.java,1636297843060,3471,3471,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,[]
298,,Sun Nov 07 10:10:46 EST 2021,ComparisonEvaluator.java,1636297846543,-7405,-7405,(F)2(I)7(R)1(I)2(R)1(I)1(R)1(I)1(R)1(I)1(R)1,0.631578947368421,0.0,0.0,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
299,,Sun Nov 07 10:10:39 EST 2021,ComparisonEvaluator.java,1636297839434,21743,0,(I)1(R)1(I)1(R)1(I)1(R)1(I)2(R)1(I)1(R)2(I)10(R)1,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,1.0952380952380953,0.0,0.0,0.0,0.0,0.3333333333333333,0.7619047619047619,0.0,[]
300,,Sun Nov 07 10:11:01 EST 2021,ComparisonEvaluator.java,1636297861325,3282,3282,(R)1(I)8(R)9(I)7,0.6,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,3.3333333333333335,5.0,0.0,[]
301,,Sun Nov 07 10:11:04 EST 2021,ComparisonEvaluator.java,1636297864710,3261,3261,(I)11(R)1(I)1(R)1(I)1(R)3(I)6(R)1,0.76,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,2.0,6.333333333333333,0.0,[]
302,,Sun Nov 07 10:11:08 EST 2021,ComparisonEvaluator.java,1636297868174,6204,6204,(I)5(R)2(I)13,0.9,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.0,[]
303,,Sun Nov 07 10:11:14 EST 2021,ComparisonEvaluator.java,1636297874527,4787,4787,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
304,,Sun Nov 07 10:11:19 EST 2021,ComparisonEvaluator.java,1636297879383,4096,4096,(I)4(R)2(I)9(R)5(I)5,0.72,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,1.75,4.5,0.0,[]
305,,Sun Nov 07 10:11:23 EST 2021,ComparisonEvaluator.java,1636297883555,6073,6073,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,[]
306,,Sun Nov 07 10:11:30 EST 2021,ComparisonEvaluator.java,1636297890220,3496,3496,(R)4(I)13(R)5(I)1,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,3.0,4.666666666666667,0.0,[]
307,,Sun Nov 07 10:11:33 EST 2021,ComparisonEvaluator.java,1636297893903,12310,0,(I)15(R)1(I)4,0.95,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.08333333333333333,1.5833333333333333,0.0,[]
308,,Sun Nov 07 10:11:46 EST 2021,ComparisonEvaluator.java,1636297906332,-26213,-26213,(I)10(R)2(I)2(R)1(I)2(R)1,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
309,,Sun Nov 07 10:11:20 EST 2021,ComparisonEvaluator.java,1636297880716,37066,0,(I)1(R)1(I)3(R)1(I)3(R)1(I)2(R)1(I)2(R)1(I)1(R)1(I)3,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.5675675675675675,0.0,0.0,0.0,0.0,0.16216216216216217,0.40540540540540543,0.0,[]
310,,Sun Nov 07 10:11:58 EST 2021,ComparisonEvaluator.java,1636297918346,5679,5679,(R)1(I)13(R)1(I)4,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.4,3.4,0.0,[]
311,,Sun Nov 07 10:12:04 EST 2021,ComparisonEvaluator.java,1636297924102,6927,6927,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,[]
312,,Sun Nov 07 10:12:11 EST 2021,ComparisonEvaluator.java,1636297931364,3659,3659,(I)19(R)2,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.6666666666666666,6.333333333333333,0.0,[]
313,,Sun Nov 07 10:12:15 EST 2021,ComparisonEvaluator.java,1636297935166,5508,5508,(R)3(I)15,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.6,3.0,0.0,[]
314,,Sun Nov 07 10:12:20 EST 2021,ComparisonEvaluator.java,1636297940842,4312,4312,(I)2(R)1(I)20,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.25,5.5,0.0,[]
315,,Sun Nov 07 10:12:25 EST 2021,ComparisonEvaluator.java,1636297945473,4582,4582,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
316,,Sun Nov 07 10:12:30 EST 2021,ComparisonEvaluator.java,1636297950062,-18569,-18569,(I)11(R)1(I)7,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
317,,Sun Nov 07 10:12:14 EST 2021,ComparisonEvaluator.java,1636297934871,23080,0,(R)1(I)4(R)1(I)17,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.9130434782608695,0.0,[]
318,,Sun Nov 07 10:12:44 EST 2021,ComparisonEvaluator.java,1636297964364,6063,6063,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,[]
319,,Sun Nov 07 10:12:50 EST 2021,ComparisonEvaluator.java,1636297970774,6609,6609,(R)2(I)17,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.3333333333333333,2.8333333333333335,0.0,[]
320,,Sun Nov 07 10:12:57 EST 2021,ComparisonEvaluator.java,1636297977383,5008,5008,(I)15(R)2(I)4,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.4,3.8,0.0,[]
321,,Sun Nov 07 10:13:03 EST 2021,ComparisonEvaluator.java,1636297983102,12361,0,(I)14,1.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,[]
322,,Sun Nov 07 10:13:16 EST 2021,ComparisonEvaluator.java,1636297996487,20576,0,(I)4(R)1(I)11,0.9375,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.05,0.75,0.0,[]
323,,Sun Nov 07 10:13:37 EST 2021,ComparisonEvaluator.java,1636298017255,21588,0,(I)13(R)1(I)1,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.047619047619047616,0.6666666666666666,0.0,[]
324,,Sun Nov 07 10:13:58 EST 2021,ComparisonEvaluator.java,1636298038843,9173,9173,(I)3(R)1(I)2(R)2(I)7,0.8,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,[]
325,,Sun Nov 07 10:14:08 EST 2021,ComparisonEvaluator.java,1636298048228,4481,4481,(I)20(R)1(I)1,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.25,5.25,0.0,[]
326,,Sun Nov 07 10:14:12 EST 2021,ComparisonEvaluator.java,1636298052888,-49098,-49098,(I)23(R)1(I)1,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
327,,Sun Nov 07 10:13:23 EST 2021,ComparisonEvaluator.java,1636298003997,51886,0,(I)4(R)1(I)2(R)1(I)1(R)1(I)5(R)1(I)9,0.84,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0,0.0,0.0784313725490196,0.4117647058823529,0.0,[]
328,,Sun Nov 07 10:14:16 EST 2021,ComparisonEvaluator.java,1636298056177,2886,2886,(R)2(I)7(R)2(I)5(R)4,0.6,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,[]
329,,Sun Nov 07 10:14:19 EST 2021,ComparisonEvaluator.java,1636298059295,2194,2194,(I)3(R)2(I)2(R)3(I)15,0.8,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,2.5,10.0,0.0,[]
330,,Sun Nov 07 10:14:21 EST 2021,OperatorRegistry.java,1636298061799,20663,0,(F)2(I)3(F)2(I)6,0.6923076923076923,0.0,0.0,30.76923076923077,0.0,0.0,0.65,0.0,0.0,0.2,0.0,0.0,0.45,0.0,[]
331,,Sun Nov 07 10:14:42 EST 2021,OperatorRegistry.java,1636298082703,2216,2216,(I)4(R)2(I)12(R)1(I)3(R)1(I)1,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,[]
332,,Sun Nov 07 10:14:45 EST 2021,OperatorRegistry.java,1636298085020,2798,2798,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,[]
333,,Sun Nov 07 10:14:47 EST 2021,OperatorRegistry.java,1636298087828,2595,2595,(I)6(R)8(I)8,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,[]
334,,Sun Nov 07 10:14:50 EST 2021,OperatorRegistry.java,1636298090431,6819,6819,(I)17,1.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,[]
335,,Sun Nov 07 10:14:58 EST 2021,OperatorRegistry.java,1636298098366,9038,9038,(F)2(I)4(R)4(I)5,0.6,0.0,0.0,13.333333333333334,0.0,0.0,1.6666666666666667,0.0,0.0,0.2222222222222222,0.0,0.4444444444444444,1.0,0.0,[]
336,,Sun Nov 07 10:15:07 EST 2021,OperatorRegistry.java,1636298107404,4690,4690,(I)1(R)2(I)6(R)4(I)6(F)1,0.65,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.25,0.0,1.5,3.25,0.0,[]
337,,Sun Nov 07 10:15:13 EST 2021,OperatorRegistry.java,1636298113445,4337,4337,(F)1(R)2(I)8(R)4(I)4,0.631578947368421,0.0,0.0,5.263157894736842,0.0,0.0,4.75,0.0,0.0,0.25,0.0,1.5,3.0,0.0,[]
338,,Sun Nov 07 10:15:18 EST 2021,Grader.java,1636298118114,34391,0,(I)2(D)1(I)1(D)1(F)2,0.42857142857142855,28.57142857142857,0.0,28.57142857142857,0.0,0.0,0.20588235294117646,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.08823529411764706,0.0,[]
339,,Sun Nov 07 10:15:52 EST 2021,Grader.java,1636298152505,271855,0,(F)2(D)1(F)6(I)2,0.18181818181818182,9.090909090909092,0.0,72.72727272727273,0.0,0.0,0.04059040590405904,0.0,0.0036900369003690036,0.02952029520295203,0.0,0.0,0.007380073800738007,0.0,[]
340,,Sun Nov 07 10:20:26 EST 2021,AndEvaluator.java,1636298426942,10654,0,(F)2(I)16(R)1,0.8421052631578947,0.0,0.0,10.526315789473683,0.0,0.0,1.9,0.0,0.0,0.2,0.0,0.1,1.6,0.0,[]
341,,Sun Nov 07 10:20:37 EST 2021,AndEvaluator.java,1636298437734,3321,3321,(R)11(I)14,0.56,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,3.6666666666666665,4.666666666666667,0.0,[]
342,,Sun Nov 07 10:20:41 EST 2021,AndEvaluator.java,1636298441153,-326603,-326603,(I)7(R)1(I)4(R)1(I)2(R)1(I)1(R)1(I)2(R)1(I)1,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
343,,Sun Nov 07 10:15:16 EST 2021,AndEvaluator.java,1636298116413,336273,0,(R)1(I)2(R)1(I)1(R)1(F)2(I)1(F)2(I)6,0.5882352941176471,0.0,0.0,23.52941176470588,0.0,0.0,0.050595238095238096,0.0,0.0,0.011904761904761904,0.0,0.008928571428571428,0.02976190476190476,0.0,[]
344,,Sun Nov 07 10:20:52 EST 2021,AndEvaluator.java,1636298452691,15477,0,(I)14(R)3(I)2,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,0.0,0.0,0.0,0.0,0.2,1.0666666666666667,0.0,[]
345,,Sun Nov 07 10:21:08 EST 2021,AndEvaluator.java,1636298468327,59372,0,(I)12(F)2(I)1,0.8666666666666667,0.0,0.0,13.333333333333334,0.0,0.0,0.2542372881355932,0.0,0.0,0.03389830508474576,0.0,0.0,0.22033898305084745,0.0,[]
346,,Sun Nov 07 10:22:07 EST 2021,AndEvaluator.java,1636298527699,13390,0,(I)10(R)5(I)2,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,1.3076923076923077,0.0,0.0,0.0,0.0,0.38461538461538464,0.9230769230769231,0.0,[]
347,,Sun Nov 07 10:22:21 EST 2021,AndEvaluator.java,1636298541841,10701,0,(I)1(R)1(I)2(R)1(I)1(R)1(I)1,0.625,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.3,0.5,0.0,[]
348,,Sun Nov 07 10:22:32 EST 2021,AndEvaluator.java,1636298552731,-96822,-96822,(R)1(I)1(R)1(I)10,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
349,,Sun Nov 07 10:21:07 EST 2021,AndEvaluator.java,1636298467247,115185,0,(R)1(I)6(R)1(I)2(R)5(I)7,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.19130434782608696,0.0,0.0,0.0,0.0,0.06086956521739131,0.13043478260869565,0.0,[]
350,,Sun Nov 07 10:23:02 EST 2021,AndEvaluator.java,1636298582565,6354,6354,(I)5(R)1(I)13,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.16666666666666666,3.0,0.0,[]
351,,Sun Nov 07 10:23:09 EST 2021,AndEvaluator.java,1636298589062,-5676,-5676,(I)14(R)10,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
352,,Sun Nov 07 10:23:03 EST 2021,AndEvaluator.java,1636298583442,18644,0,(I)2(R)1(I)1(R)1(I)4(R)4(I)10,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,1.2777777777777777,0.0,0.0,0.0,0.0,0.3333333333333333,0.9444444444444444,0.0,[]
353,,Sun Nov 07 10:23:22 EST 2021,AndEvaluator.java,1636298602432,3490,3490,(I)2(R)2(I)17,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.6666666666666666,6.333333333333333,0.0,[]
354,,Sun Nov 07 10:23:26 EST 2021,AndEvaluator.java,1636298606186,2815,2815,(R)1(I)3(R)1(I)3(R)1(I)1(R)1(I)5(R)1(I)7,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.5,9.5,0.0,[]
355,,Sun Nov 07 10:23:29 EST 2021,AndEvaluator.java,1636298609082,7378,7378,(I)14(R)4(I)1,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,0.0,0.0,0.0,0.0,0.5714285714285714,2.142857142857143,0.0,[]
356,,Sun Nov 07 10:23:36 EST 2021,AndEvaluator.java,1636298616681,5177,5177,(I)14(R)1(I)5(R)2(I)2,0.875,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.6,4.2,0.0,[]
357,,Sun Nov 07 10:23:42 EST 2021,AndEvaluator.java,1636298622044,9609,9609,(I)2(R)1(I)4(R)11(I)2,0.4,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,1.3333333333333333,0.8888888888888888,0.0,[]
358,,Sun Nov 07 10:23:51 EST 2021,AndEvaluator.java,1636298631983,7033,7033,(I)1(R)1(I)15(R)7,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,1.1428571428571428,2.2857142857142856,0.0,[]
359,,Sun Nov 07 10:23:59 EST 2021,AndEvaluator.java,1636298639102,3148,3148,(R)3(I)22,0.88,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.0,7.333333333333333,0.0,[]
360,,Sun Nov 07 10:24:02 EST 2021,AndEvaluator.java,1636298642465,-19778,-19778,(I)1(R)1(I)9(F)1(I)1(R)1(I)1(R)1,0.75,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
361,,Sun Nov 07 10:23:43 EST 2021,AndEvaluator.java,1636298623068,33134,0,(I)3(R)1(I)3(R)1(I)2(R)1(I)1(R)1(I)6(F)1(I)4,0.7916666666666666,0.0,0.0,4.166666666666666,0.0,0.0,0.7272727272727273,0.0,0.0,0.030303030303030304,0.0,0.12121212121212122,0.5757575757575758,0.0,[]
362,,Sun Nov 07 10:24:17 EST 2021,AndEvaluator.java,1636298657350,4715,4715,(I)22(R)2,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.5,5.5,0.0,[]
363,,Sun Nov 07 10:24:22 EST 2021,AndEvaluator.java,1636298662393,4340,4340,(I)5(R)3(I)16,0.875,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.75,5.25,0.0,[]
364,,Sun Nov 07 10:24:26 EST 2021,AndEvaluator.java,1636298666820,4305,4305,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,5.75,0.0,[]
365,,Sun Nov 07 10:24:31 EST 2021,AndEvaluator.java,1636298671245,27876,0,(I)3(F)2(I)5(F)2(I)1(F)1,0.6428571428571429,0.0,0.0,35.714285714285715,0.0,0.0,0.5185185185185185,0.0,0.0,0.18518518518518517,0.0,0.0,0.3333333333333333,0.0,[]
366,,Sun Nov 07 10:25:00 EST 2021,AndEvaluator.java,1636298700426,33804,0,(F)3(I)5(F)6,0.35714285714285715,0.0,0.0,64.28571428571429,0.0,0.0,0.42424242424242425,0.0,0.0,0.2727272727272727,0.0,0.0,0.15151515151515152,0.0,[]
367,,Sun Nov 07 10:25:35 EST 2021,AndEvaluator.java,1636298735203,6685,6685,(F)2(R)5(I)14,0.6666666666666666,0.0,0.0,9.523809523809524,0.0,0.0,3.5,0.0,0.0,0.3333333333333333,0.0,0.8333333333333334,2.3333333333333335,0.0,[]
368,,Sun Nov 07 10:25:42 EST 2021,OperatorRegistry.java,1636298742083,26810,0,(I)4(R)2(I)2(D)1(F)1(D)1(F)1,0.5,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.46153846153846156,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.0,[]
369,,Sun Nov 07 10:26:09 EST 2021,OperatorRegistry.java,1636298769022,7241,7241,(I)2(R)2(I)6(R)4(I)4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,0.0,0.0,0.0,0.0,0.8571428571428571,1.7142857142857142,0.0,[]
370,,Sun Nov 07 10:26:16 EST 2021,OperatorRegistry.java,1636298776583,-120755,-120755,(D)1(F)2(I)2(R)2(I)3,0.5,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
371,,Sun Nov 07 10:24:21 EST 2021,OperatorRegistry.java,1636298661903,135389,0,(R)1(I)1(R)1(I)6(R)1(I)2(R)1(I)1(R)1(I)1(R)1(I)2(R)1(I)3,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.17037037037037037,0.0,0.0,0.0,0.0,0.05185185185185185,0.11851851851851852,0.0,[]
372,,Sun Nov 07 10:26:37 EST 2021,OperatorRegistry.java,1636298797301,8134,8134,(I)18(F)2,0.9,0.0,0.0,10.0,0.0,0.0,2.5,0.0,0.0,0.25,0.0,0.0,2.25,0.0,[]
373,,Sun Nov 07 10:26:46 EST 2021,OperatorRegistry.java,1636298806566,3474,3474,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,[]
374,,Sun Nov 07 10:26:50 EST 2021,OperatorRegistry.java,1636298810376,2325,2325,(I)14(R)8(I)3,0.68,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.0,8.5,0.0,[]
375,,Sun Nov 07 10:26:52 EST 2021,OperatorRegistry.java,1636298812701,26365,0,(I)11(F)1,0.9166666666666666,0.0,0.0,8.333333333333332,0.0,0.0,0.46153846153846156,0.0,0.0,0.038461538461538464,0.0,0.0,0.4230769230769231,0.0,[]
376,,Sun Nov 07 10:27:19 EST 2021,Runner.java,1636298839889,28008,0,(F)1(I)1(D)3,0.2,60.0,0.0,20.0,0.0,0.0,0.17857142857142858,0.0,0.10714285714285714,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,[]
377,,Sun Nov 07 10:27:47 EST 2021,Runner.java,1636298867897,20375,0,(D)7,0.0,100.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,[]
378,,Sun Nov 07 10:28:13 EST 2021,AndEvaluator.java,1636298893399,23635,0,(D)2(I)8,0.8,20.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.08695652173913043,0.0,0.0,0.0,0.34782608695652173,0.0,[]
379,,Sun Nov 07 10:28:37 EST 2021,AndEvaluator.java,1636298917925,24474,0,(D)2(I)3(F)2(I)3,0.6,20.0,0.0,20.0,0.0,0.0,0.4166666666666667,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.25,0.0,[]
380,,Sun Nov 07 10:29:03 EST 2021,AndEvaluator.java,1636298943722,162665,0,(D)5(F)1,0.0,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.037037037037037035,0.0,0.030864197530864196,0.006172839506172839,0.0,0.0,0.0,0.0,[]
381,,Sun Nov 07 10:31:46 EST 2021,ListEvaluator.java,1636299106387,18114,0,(F)1(I)4(F)2(I)10,0.8235294117647058,0.0,0.0,17.647058823529413,0.0,0.0,0.9444444444444444,0.0,0.0,0.16666666666666666,0.0,0.0,0.7777777777777778,0.0,[]
382,,Sun Nov 07 10:32:04 EST 2021,ListEvaluator.java,1636299124588,4224,4224,(I)9(R)4(I)9,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,1.0,4.5,0.0,[]
383,,Sun Nov 07 10:32:08 EST 2021,ListEvaluator.java,1636299128829,-16073,-16073,(F)2(I)7(R)1(I)5,0.8,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
384,,Sun Nov 07 10:31:54 EST 2021,ListEvaluator.java,1636299114448,24503,0,(I)1(R)1(I)1(R)1(I)1(F)2(I)14,0.8095238095238095,0.0,0.0,9.523809523809524,0.0,0.0,0.875,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.7083333333333334,0.0,[]
385,,Sun Nov 07 10:32:19 EST 2021,ListEvaluator.java,1636299139131,10768,0,(I)5(R)1(I)3(R)1(I)4(R)1(I)4,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.3,1.6,0.0,[]
386,,Sun Nov 07 10:32:30 EST 2021,ListEvaluator.java,1636299150106,-854,-854,(I)7(F)2(I)1(R)1(I)1(R)1(I)1(R)1(I)1,0.6875,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
387,,Sun Nov 07 10:32:32 EST 2021,ListEvaluator.java,1636299152038,42994,0,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,0.4523809523809524,0.0,0.0,0.0,0.0,0.0,0.4523809523809524,0.0,[]
388,,Sun Nov 07 10:33:32 EST 2021,ListEvaluator.java,1636299212843,90251,0,(F)2(I)14,0.875,0.0,0.0,12.5,0.0,0.0,0.17777777777777778,0.0,0.0,0.022222222222222223,0.0,0.0,0.15555555555555556,0.0,[]
389,,Sun Nov 07 10:35:03 EST 2021,ListEvaluator.java,1636299303101,10953,0,(I)18(R)1,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.1,1.8,0.0,[]
390,,Sun Nov 07 10:35:14 EST 2021,ListEvaluator.java,1636299314055,6711,6711,(I)13(R)1(I)10,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.16666666666666666,3.8333333333333335,0.0,[]
391,,Sun Nov 07 10:35:21 EST 2021,ListEvaluator.java,1636299321077,6199,6199,(I)13(R)1(I)3,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,0.0,0.0,0.16666666666666666,2.6666666666666665,0.0,[]
392,,Sun Nov 07 10:35:27 EST 2021,ListEvaluator.java,1636299327336,10803,0,(I)13(F)1,0.9285714285714286,0.0,0.0,7.142857142857142,0.0,0.0,1.4,0.0,0.0,0.1,0.0,0.0,1.3,0.0,[]
393,,Sun Nov 07 10:35:38 EST 2021,ListEvaluator.java,1636299338139,15394,0,(F)1(I)13(F)1,0.8666666666666667,0.0,0.0,13.333333333333334,0.0,0.0,1.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.8666666666666667,0.0,[]
394,,Sun Nov 07 10:35:53 EST 2021,ListEvaluator.java,1636299353653,13296,0,(F)1(I)13,0.9285714285714286,0.0,0.0,7.142857142857142,0.0,0.0,1.0769230769230769,0.0,0.0,0.07692307692307693,0.0,0.0,1.0,0.0,[]
395,,Sun Nov 07 10:36:06 EST 2021,OperatorRegistry.java,1636299366966,22623,0,(D)1(I)1(D)2(I)7,0.7272727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.5,0.0,0.13636363636363635,0.0,0.0,0.0,0.36363636363636365,0.0,[]
